filename,LVB_75DPI
X769.153_2.339,0.56551298
X351.253_2.777,0.211805216
X850.733_2.542,0.56551298
X769.244_2.339,0.56551298
X597.34_3.012,1
X149.082_3.816,1
X293.162_2.447,0.001561584
X203.053_0.315,0.537392457
X650.901_2.339,0.56551298
X442.801_2.967,0.56551298
X769.062_2.339,1
X852.539_3.253,0.573364298
X128.951_6.561,0.803431297
X769.335_2.339,0.531227615
X828.538_3.178,0.531227615
X830.554_3.171,0.430720556
X800.579_3.673,0.56551298
X427.267_2.561,0.385306438
X333.164_2.456,0.56551298
X672.424_3.094,0.781440403
X263.2_2.895,0.56551298
X471.38_3.045,0.773330004
X914.576_3.148,0.56551298
X884.529_3.074,0.828542615
X902.538_3.013,0.605590973
X386.717_2.856,0.026933768
X427.095_0.317,1
X888.559_3.236,0.56551298
X826.558_3.367,0.339434803
X900.523_3.027,0.308100726
X177.114_5.515,0.832318996
X868.534_3.116,0.60156314
X688.454_3.126,0.396831039
X664.418_3.004,0.306425779
X882.585_3.306,0.773330004
X108.069_4.938,0.8794897
X553.315_3.018,1
X634.371_2.921,0.026933768
X800.578_3.49,0.56551298
X886.544_3.107,0.531227615
X361.709_2.314,0.276938046
X860.528_3.119,0.56551298
X319.227_3.027,0.933772961
X912.559_3.197,0.143718364
X862.543_3.093,0.592982172
X852.539_3.208,0.866831735
X369.264_2.943,0.56551298
X806.554_3.155,0.56551298
X591.618_2.201,0.56551298
X111.969_5.928,1
X676.418_3.107,0.563939846
X928.555_3.093,0.197324981
X114.092_6.41,0.605345283
X137.082_4.236,0.740056366
X138.103_3.729,0.153586247
X165.114_3.752,0.605401179
X113.518_3.687,0.531227615
X131.975_6.939,0.808423038
X177.114_4.153,0.773330004
X131.975_1.336,0.56551298
X131.975_1.077,0.56551298
X131.975_1.215,0.56551298
X131.975_1.032,0.56551298
X117.103_0.478,1
X216.045_2.521,0.56551298
X235.169_2.853,0.56551298
X174.999_5.806,0.56551298
X564.36_2.314,0.56551298
X520.334_2.299,0.56551298
X199.169_1.375,0.816051868
X199.169_1.536,0.56551298
X338.341_3.569,0.866831735
X172.977_6.331,1
X185.154_0.977,0.667198532
X185.154_0.869,0.854436406
X214.004_6.355,1
X127.076_1.363,0.56551298
X167.107_0.398,0.909362794
X185.154_1.29,1
X185.154_1.231,0.680886284
X171.138_0.904,0.832318996
X153.091_2.07,0.531227615
X167.107_0.836,0.531227615
X127.076_1.828,0.276938046
X155.107_6.981,0.341737796
X127.039_6.785,0.396831039
X130.087_0.452,0.994123927
X143.04_2.217,0.595446171
X185.154_1.446,0.56551298
X125.071_0.362,0.385306438
X213.185_0.379,0.56551298
X172.977_0.421,0.56551298
X170.096_1.127,0.56551298
X111.04_2.713,0.645980665
X115.076_0.943,0.56551298
X125.071_0.349,0.773330004
X115.076_0.738,0.736429312
X154.99_6.223,0.850331967
X154.99_5.998,0.773330004
X113.964_0.837,0.56551298
X113.964_0.929,0.56551298
X113.964_1.233,0.56551298
X113.964_0.889,0.531227615
X113.964_1.04,1
X113.964_1.092,0.56551298
X113.964_1.441,1
X113.964_1.186,0.531227615
X113.964_5.942,1
X103.956_3.65,1
X200.996_6.753,0.56551298
X200.996_6.378,0.56551298
X155.991_5.971,0.56551298
X105.954_3.647,1
X223.988_6.233,1
X158.986_6.161,0.56551298
X223.989_6.195,0.56551298
X140.082_5.513,0.215341784
X145.979_4.408,0.56551298
X113.518_3.673,0.816051868
X145.979_4.513,1
X190.004_6.217,1
X155.988_6.046,0.56551298
X113.518_3.784,0.531227615
X146.98_5.481,0.738273199
X136.062_0.301,0.0022382
X225.135_0.478,0.832318996
X103.956_4.468,0.56551298
X157.122_1.516,1
X125.096_1.352,0.56551298
X369.351_3.939,1
X225.135_0.472,0.56551298
X143.107_1.283,0.854436406
X115.076_1.45,0.972339534
X115.076_1.303,0.736429312
X143.107_1.396,0.773330004
X143.107_1.541,0.573364298
X139.112_1.531,0.56551298
X115.076_1.714,0.946062056
X103.956_5.112,0.531227615
X369.351_3.996,0.995097368
X115.076_1.212,0.619636668
X115.076_2.016,0.56551298
X115.076_1.561,0.972339534
X369.351_3.84,1
X115.076_1.94,0.816051868
X128.108_0.46,0.56551298
X369.352_3.929,0.851672236
X149.024_3.081,0.56551298
X143.04_2.417,0.396831039
X157.122_6.834,0.56551298
X127.039_6.679,0.56551298
X199.17_2.558,0.56551298
X158.154_2.735,0.276938046
X309.242_3.204,0.870173625
X749.39_2.868,0.632675259
X782.568_5.56,0.531227615
X325.237_3.099,0.56551298
X330.264_2.814,0.531227615
X758.571_5.594,0.881547497
X409.256_2.782,0.645623794
X311.258_3.272,0.97650554
X354.264_2.856,0.425600239
X404.3_2.797,0.56551298
X774.527_3.335,0.900044947
X293.211_2.8,0.537392457
X293.247_3.17,0.96081925
X758.569_4.282,1
X431.237_2.603,0.56551298
X309.206_2.654,0.449232293
X377.146_2.225,0.366243169
X542.322_2.892,0.773330004
X369.264_2.56,0.396831039
X890.574_3.271,0.197324981
X335.222_2.771,0.864465532
X407.241_2.849,0.56551298
X323.258_3.124,0.773330004
X395.363_3.276,0.56551298
X500.277_2.717,0.56551298
X321.242_3.08,1
X607.457_2.862,0.56551298
X832.569_3.326,1
X584.335_2.714,0.800828786
X856.569_3.472,1
X534.319_2.722,0.870173625
X331.177_2.552,0.396831039
X336.253_2.869,0.56551298
X397.181_2.866,1
X351.217_2.843,0.544411872
X437.194_2.847,0.56551298
X445.209_2.234,0.531227615
X272.222_3.326,0.56551298
X810.527_3.351,0.56551298
X784.584_5.594,0.531227615
X412.321_2.848,0.738273199
X335.222_2.829,0.56551298
X348.275_2.622,0.397495296
X850.984_2.542,0.531227615
X510.284_2.604,0.56551298
X366.264_3.103,0.773330004
X476.277_2.699,0.871215498
X508.376_2.995,0.021515259
X870.549_3.116,0.719413764
X338.269_3.067,1
X268.227_3.253,0.738273199
X422.312_2.561,1
X305.247_3.054,0.56551298
X266.212_3.251,0.94339877
X438.208_2.866,0.900044947
X846.549_3.166,0.600895005
X832.583_5.551,0.738273199
X238.217_3.258,1
X822.462_2.529,1
X301.216_2.934,0.16525539
X846.548_3.104,0.864465532
X376.319_3.155,0.893990778
X307.084_0.336,0.396831039
X518.288_2.786,0.276938046
X534.284_2.637,1
X325.274_3.185,0.56551298
X772.511_3.33,1
X756.552_3.455,0.56551298
X534.284_2.699,0.531227615
X335.222_2.652,0.56551298
X669.941_2.258,0.027925261
X854.552_3.333,0.773330004
X317.211_2.822,0.56551298
X210.185_3.15,0.56551298
X832.57_3.158,0.573364298
X800.542_3.562,0.56551298
X345.243_3.095,0.60156314
X434.197_2.398,0.634958177
X323.258_2.971,0.56551298
X219.138_2.854,1
X616.36_3.007,0.56551298
X492.272_2.717,0.953302528
X884.528_3.041,0.56551298
X335.222_2.714,0.885950969
X367.212_2.601,0.815314532
X744.554_5.58,0.56551298
X822.713_2.529,1
X327.228_2.699,0.56551298
X240.196_3.136,1
X317.211_2.77,0.803431297
X326.305_3.162,0.56551298
X291.195_2.749,0.56551298
X523.3_2.941,1
X351.216_2.719,0.56551298
X558.284_2.634,0.245323788
X550.315_2.658,0.995097368
X768.554_5.586,0.56551298
X560.335_2.722,0.881547497
X343.286_5.593,0.396831039
X904.554_3.248,0.531227615
X509.288_3.027,0.789903437
X1021.626_2.909,0.006266153
X496.304_2.802,0.396831039
X291.268_3.292,1
X550.279_2.668,0.773330004
X890.574_3.214,0.531227615
X275.201_2.815,1
X245.186_2.243,0.128404522
X862.543_3.138,0.56551298
X846.548_3.265,0.773330004
X344.279_2.867,0.56551298
X309.156_2.415,0.773330004
X738.419_3.081,0.058705951
X862.542_3.159,0.531227615
X784.584_4.322,0.56551298
X332.295_3.04,0.56551298
X261.221_3.104,0.879776699
X510.392_3.083,0.531227615
X333.206_2.866,1
X898.581_3.224,0.849288411
X440.338_3.277,0.816051868
X291.146_2.39,0.001737681
X238.18_3.13,0.56551298
X227.11_2.593,1
X370.259_2.81,0.56551298
X850.482_2.542,0.56551298
X353.232_2.638,0.563939846
X494.288_2.767,0.773330004
X335.222_2.596,0.56551298
X301.216_2.828,0.773330004
X604.362_3.06,0.239138608
X1031.591_2.578,0.56551298
X644.392_3.113,0.598157801
X333.206_2.677,0.56551298
X316.213_2.226,0.56551298
X870.549_3.217,0.792475555
X270.207_2.907,1
X352.143_2.257,0.56551298
X285.17_2.652,1
X359.222_2.857,0.551598097
X882.585_3.443,0.56551298
X161.092_0.424,0.962629845
X550.279_2.552,0.531227615
X317.211_2.643,0.396831039
X602.344_2.992,0.368982206
X287.633_2.895,1
X748.475_3.074,0.892934851
X1147.751_3.056,0.56551298
X209.055_2.25,0.580047608
X313.237_2.84,0.773330004
X327.217_2.806,0.56551298
X428.205_2.248,0.56551298
X375.217_2.773,1
X566.324_2.714,1
X261.65_2.248,0.56551298
X574.278_2.577,0.56551298
X583.325_5.663,0.531227615
X912.559_3.264,1
X372.347_3.021,0.738273199
X702.434_3.015,0.740056366
X179.063_2.255,0.773330004
X247.132_3.16,0.56551298
X368.28_2.988,0.816051868
X333.206_2.857,0.880003923
X301.216_3.021,1
X385.259_2.623,1
X464.313_2.996,0.531227615
X127.013_2.258,0.773330004
X652.332_2.327,0.710185969
X812.506_3.18,0.56551298
X834.601_5.608,1
X351.216_2.853,1
X576.33_2.64,0.736075843
X508.34_2.912,1
X576.33_2.713,0.773330004
X391.212_2.578,0.870173625
X828.502_3.06,0.396831039
X393.227_2.59,0.573364298
X506.255_3.172,0.531227615
X307.19_2.736,0.56551298
X912.56_3.159,0.762186676
X538.352_2.737,0.926761788
X165.055_0.414,0.531227615
X349.202_2.576,0.531227615
X914.574_3.261,0.465653305
X548.263_2.535,0.866831735
X391.211_2.639,1
X904.554_3.18,0.396831039
X842.552_3.284,0.531227615
X860.527_3.125,0.56551298
X632.392_2.97,0.037845896
X359.222_2.813,0.917185634
X914.575_3.197,0.892153622
X746.46_3.062,0.646477316
X764.521_3.804,0.531227615
X350.209_2.324,0.827846174
X425.253_2.658,1
X822.564_3.436,0.56551298
X333.206_2.743,0.56551298
X568.361_3.039,0.816051868
X511.375_3.109,0.816051868
X367.212_2.569,0.863766632
X758.46_3.056,0.56551298
X708.408_3.001,0.396831039
X934.528_2.986,1
X946.565_3.069,0.276938046
X862.546_3.216,0.773330004
X930.569_3.182,0.56551298
X658.408_3.068,1
X464.208_2.321,0.738273199
X878.538_3.095,0.56551298
X548.263_2.598,0.531227615
X776.411_2.398,0.940805497
X734.571_5.604,0.56551298
X737.541_2.399,0.679961153
X776.042_2.398,0.995097368
X737.591_2.4,1
X737.391_2.399,0.573364298
X703.574_3.965,0.738273199
X494.325_2.865,0.01035708
X921.861_2.4,0.56551298
X982.984_2.4,1
X1091.689_2.945,0.276938046
X776.937_2.392,0.439525693
X834.601_3.425,0.738273199
X680.412_2.954,0.56551298
X398.327_2.855,0.56551298
X536.335_2.7,0.773330004
X660.424_3.137,0.879776699
X110.519_6.241,0.56551298
X834.601_3.517,1
X676.382_2.92,0.043438848
X703.574_4.122,0.56551298
X720.408_2.952,0.531227615
X806.57_3.362,0.56551298
X566.38_3.055,0.56551298
X845.967_2.338,1
X400.158_0.333,0.276938046
X806.57_3.848,0.379040777
X806.57_3.256,0.56551298
X782.568_3.34,1
X782.569_3.91,0.396831039
X846.067_2.339,0.56551298
X538.351_2.868,0.473095324
X634.408_3.056,0.56551298
X676.382_2.983,0.075188975
X590.31_2.539,0.942622591
X806.569_3.835,1
X696.407_2.929,0.56551298
X782.569_3.275,1
X944.548_3.092,0.56551298
X360.275_2.608,0.56551298
X327.202_2.21,0.531227615
X818.59_3.428,0.972690972
X440.337_2.772,0.396831039
X452.277_2.9,0.341737796
X838.559_3.424,0.645980665
X300.202_2.162,0.531227615
X874.58_3.223,0.56551298
X283.176_2.164,0.531227615
X870.548_3.287,1
X818.59_3.603,1
X949.624_2.926,0.055607483
X902.54_3.008,0.56551298
X640.382_2.924,0.56551298
X1105.704_2.951,0.531227615
X414.321_2.745,0.789361827
X408.952_0.314,0.917185634
X489.228_3.175,0.56551298
X886.545_3.051,0.56551298
X422.194_2.28,0.396831039
X708.443_3.029,0.56551298
X842.588_3.521,0.56551298
X311.222_2.926,0.050560266
X902.539_3.116,0.396831039
X408.179_2.2,1
X612.351_2.913,0.56551298
X373.187_2.738,0.56551298
X220.089_2.262,1
X907.526_2.579,0.449232293
X370.984_0.312,0.320167746
X319.148_2.399,0.340674934
X590.31_2.6,1
X907.276_2.579,0.396831039
X614.31_2.578,0.56551298
X896.565_3.259,0.781440403
X343.286_3.811,0.56551298
X710.423_2.91,0.194739496
X720.408_2.916,0.239138608
X842.589_3.654,0.56551298
X928.554_3.119,1
X776.47_3.053,0.531227615
X608.321_2.529,0.773330004
X614.31_2.529,0.679961153
X205.098_0.777,0.531227615
X414.009_0.301,0.786298011
X412.306_2.696,0.531227615
X286.995_0.306,0.56551298
X103.055_0.484,0.634368639
X746.387_2.343,0.297118798
X761.402_2.875,0.738273199
X110.021_6.396,0.851672236
X814.559_3.446,1
X293.161_2.41,0.396831039
X235.09_2.641,0.834665487
X850.595_3.83,0.56551298
X709.936_2.18,0.197324981
X710.079_2.18,0.276938046
X462.191_2.265,0.135933872
X746.471_2.343,0.436315527
X746.304_2.342,0.209081675
X732.445_3.057,0.53638669
X880.569_3.459,0.56551298
X864.573_3.369,0.808423038
X307.141_2.343,0.743329953
X540.273_2.812,0.037700347
X333.192_2.619,0.56551298
X822.526_3.36,0.56551298
X400.158_0.426,0.069569763
X864.573_3.465,0.816051868
X422.327_2.839,1
X331.177_2.552.1,0.004792678
X731.607_5.636,0.56551298
X846.563_3.452,0.531227615
X582.32_2.721,0.143718364
X670.408_3.011,0.531227615
X808.549_3.668,0.531227615
X375.13_2.257,1
X930.569_3.259,0.396831039
X836.543_3.482,0.56551298
X251.114_2.071,0.531227615
X576.294_2.629,0.738273199
X582.32_2.817,0.053477657
X141.959_6.543,1
X245.19_3.142,0.56551298
X808.548_3.613,0.56551298
X760.474_3.147,0.531227615
X824.542_3.439,0.56551298
X546.28_2.319,0.56551298
X258.28_2.809,0.531227615
X248.132_2.378,0.56551298
X930.57_3.096,0.276938046
X396.311_2.801,1
X862.552_3.287,0.56551298
X814.521_3.173,0.56551298
X672.423_3.234,0.56551298
X472.342_2.865,0.56551298
X900.523_3.093,0.738273199
X264.127_2.276,0.397495296
X630.376_3.081,0.56551298
X109.023_6.388,0.531227615
X444.181_2.262,0.56551298
X586.795_2.336,1
X370.295_2.792,0.56551298
X319.227_2.7,0.56551298
X814.522_3.139,0.075188975
X616.325_2.61,0.56551298
X900.484_2.874,0.56551298
X546.029_2.319,0.679961153
X894.548_3.278,0.531227615
X441.118_2.677,0.264623438
X678.397_3.062,0.738273199
X205.159_3.028,0.847599718
X812.506_3.271,0.773330004
X828.501_3.156,1
X678.397_2.89,0.168098169
X646.372_3,0.573364298
X734.459_2.999,0.679961153
X448.176_2.137,0.56551298
X856.532_3.358,0.531227615
X418.265_2.316,0.396831039
X438.322_2.729,0.56551298
X918.534_3.025,0.892153622
X828.501_3.1,0.56551298
X516.272_2.72,0.56551298
X572.263_2.557,0.531227615
X658.407_3.012,0.920807801
X484.247_2.622,0.090362762
X268.983_0.335,1
X416.248_2.734,0.56551298
X574.279_2.559,0.605590973
X537.17_0.427,0.56551298
X878.54_3.156,0.276938046
X620.356_2.999,1
X427.133_2.772,1
X928.553_3.201,0.531227615
X820.211_2.39,0.736075843
X878.754_2.555,0.90678281
X267.117_2.199,0.396831039
X832.585_3.861,0.56551298
X702.434_3.064,0.56551298
X616.325_2.661,0.557715181
X560.3_2.643,0.531227615
X319.227_2.783,0.559037056
X375.253_2.846,0.56551298
X618.377_2.972,0.909362794
X704.448_3.082,0.56551298
X894.548_3.086,0.564695763
X271.104_0.42,0.050458078
X375.217_2.605,0.933772961
X385.129_0.304,0.94339877
X138.043_0.325,0.197324981
X777.148_2.391,0.140150408
X878.55_3.264,0.531227615
X576.294_2.516,0.56551298
X894.548_3.072,0.866831735
X558.319_2.802,0.885950969
X393.264_2.827,0.56551298
X856.583_5.546,0.56551298
X806.57_4.101,0.705112976
X962.56_3.064,0.050458078
X500.277_2.797,0.832318996
X180.033_0.381,0.752042736
X343.226_2.913,1
X894.548_3.257,0.900044947
X508.268_2.584,0.56551298
X138.043_0.408,0.276938046
X409.257_2.779,0.381707287
X254.095_2.573,0.605590973
X962.559_3.094,0.396831039
X252.079_2.625,0.56551298
X456.333_2.609,0.56551298
X319.227_2.913,0.366243169
X572.262_2.707,0.50442254
X616.326_2.561,0.708256338
X194.007_0.33,0.207812048
X249.149_2.639,0.055052847
X452.373_2.945,0.56551298
X166.087_0.347,0.870173625
X462.192_2.403,0.56551298
X460.177_2.343,0.56551298
X812.543_3.297,0.56551298
X440.338_2.763,1
X442.353_2.819,0.893990778
X335.143_2.416,0.410930335
X347.125_2.289,0.396831039
X321.128_2.348,1
X777.043_2.391,0.56551298
X820.155_2.39,0.449232293
X820.378_2.391,0.56551298
X916.519_2.98,0.56551298
X820.1_2.391,0.344576034
X820.322_2.391,0.396831039
X263.146_0.316,1
X182.082_0.405,0.842972831
X776.99_2.391,0.279457945
X777.201_2.39,1
X868.399_2.391,0.738273199
X590.275_2.421,0.571478882
X868.458_2.39,0.531227615
X618.341_2.519,0.56551298
X552.297_2.54,0.56551298
X820.267_2.391,0.573364298
X590.275_2.502,0.56551298
X510.319_2.774,0.56551298
X850.594_3.601,1
X922.549_2.391,0.56551298
X590.273_2.56,1
X868.34_2.391,0.56551298
X399.251_3.057,0.56551298
X934.529_2.963,0.646629112
X606.27_2.452,0.56551298
X614.309_2.711,0.135257886
X572.264_2.549,0.531227615
X632.322_2.44,0.645980665
X632.32_2.567,1
X718.429_3.073,1
X470.384_2.9,0.56551298
X518.253_2.548,0.128404522
X822.563_3.369,0.531227615
X512.336_2.83,0.56551298
X428.301_2.912,0.56551298
X588.259_2.41,0.984548532
X592.289_2.536,0.531227615
X560.3_2.553,0.150362204
X606.27_2.406,0.850331967
X244.093_0.305,1
X588.263_2.541,1
X842.552_3.319,0.56551298
X451.017_2.248,0.56551298
X234.957_6.368,0.716331883
X194.155_2.386,0.664197996
X327.232_3.089,1
X648.317_2.404,0.658046639
X373.201_2.572,0.56551298
X234.957_6.408,0.56551298
X518.253_2.614,0.396831039
X544.305_2.627,0.128404522
X234.957_6.402,1
X341.211_2.823,0.462961383
X127.039_6.611,0.531227615
X540.273_2.715,0.091044447
X516.237_2.545,0.56551298
X562.315_2.907,1
X801.815_2.767,0.396831039
X736.44_3.005,0.396831039
X268.104_0.302,0.531227615
X830.553_3.314,1
X746.554_2.343,0.276602772
X814.24_2.343,0.573364298
X666.399_3.04,0.396831039
X814.057_2.343,0.573364298
X679.068_2.179,0.531227615
X130.534_6.153,1
X720.443_2.989,0.531227615
X689.128_2.341,0.449232293
X758.46_3.114,0.396831039
X401.341_3.451,1
X760.585_5.61,1
X280.264_3.159,0.56551298
X366.373_3.76,0.605413848
X782.569_4.084,0.900044947
X340.357_3.666,0.540076195
X321.315_3.572,0.56551298
X782.569_4.138,0.56551298
X786.602_5.6,0.531227615
X758.569_4.338,0.396831039
X669.741_2.258,0.018015496
X782.569_4.198,0.920807801
X774.564_3.449,0.914889721
X660.547_2.42,0.531227615
X772.547_3.524,0.531227615
X774.565_3.634,0.990025691
X242.567_2.774,0.276938046
X616.177_2.74,0.56551298
X538.52_4.176,0.56551298
X383.243_2.8,0.56551298
X236.163_2.635,1
X198.149_2.64,1
X830.571_3.706,0.63814156
X218.985_0.327,0.573364298
X110.02_5.98,0.276938046
X182.985_6.327,0.816051868
X328.915_6.207,0.56551298
X328.916_6.068,1
X328.915_6.123,1
X328.916_5.996,1
X328.916_5.92,1
X109.023_6.094,1
X109.023_5.81,1
X109.023_5.957,0.563939846
X224.012_5.946,0.56551298
X224.012_5.77,1
X224.012_6.075,1
X138.996_5.988,0.56551298
X141.959_6.052,0.56551298
X138.996_6.184,1
X158.986_6.213,0.56551298
X130.534_5.797,1
X138.996_6.425,1
X130.534_5.853,1
X312.326_3.533,0.093112778
X115.965_6.432,0.56551298
X110.519_6.297,0.56551298
X180.022_5.8,1
X110.519_5.887,0.56551298
X110.519_6.131,1
X110.519_6.042,1
X284.294_3.354,0.56551298
X115.965_6.486,1
X180.022_5.922,0.56551298
X169.978_5.921,0.605413848
X122.964_5.728,1
X195.994_6.449,0.56551298
X312.326_3.494,1
X190.98_5.847,0.56551298
X361.238_2.895,0.276938046
X361.236_2.988,0.679961153
X310.31_3.41,0.56551298
X324.327_3.455,0.018015496
X705.37_2.412,0.60156314
X703.575_3.896,0.563939846
X512.756_2.233,0.646477316
X502.257_2.547,0.128404522
X462.227_2.432,0.375700146
X870.55_3.096,0.531227615
X126.022_0.443,0.56551298
X790.56_3.318,0.56551298
X918.535_2.976,0.56551298
X293.211_3.087,0.56551298
X568.325_2.645,0.773330004
X309.206_2.858,0.773330004
X279.117_2.333,0.135933872
X311.222_2.808,1
X816.573_3.512,0.56551298
X724.403_2.978,0.531227615
X896.565_3.2,0.885950969
X184.17_2.63,0.56551298
X722.46_3.017,0.56551298
X335.279_3.001,0.773330004
X790.537_3.75,0.645623794
X834.601_4.453,0.56551298
X822.564_3.545,0.56551298
X748.526_3.883,0.56551298
X790.537_3.877,1
X792.554_3.989,0.56551298
X792.554_4.114,1
X792.554_4.048,1
X748.527_3.925,0.866831735
X758.569_4.567,0.56551298
X748.527_3.963,0.738273199
X703.575_5.628,0.396831039
X792.554_4.169,0.773330004
X526.315_5.668,0.396831039
X907.025_2.577,0.331715111
X1015.672_2.923,0.043438848
X556.443_3.104,0.56551298
X790.574_4.218,0.531227615
X886.543_3.166,0.56551298
X539.022_0.304,0.56551298
X886.543_3.252,0.816051868
X832.584_4.057,0.531227615
X570.283_3.053,0.264623438
X828.551_3.962,0.531227615
X830.554_3.264,0.747166004
X424.342_2.894,0.56551298
X599.241_2.765,0.56551298
X165.164_2.712,0.56551298
X806.57_3.972,0.503452497
X584.336_2.769,0.297118798
X173.133_3.319,1
X158.922_0.307,0.56551298
X339.138_2.425,0.56551298
X209.178_3.324,0.56551298
X558.285_2.261,0.276938046
X385.346_3.596,0.573364298
X272.222_2.735,1
X473.238_2.238,0.531227615
X500.241_2.634,0.396831039
X576.295_2.614,0.56551298
X649.755_2.425,0.56551298
X541.028_2.29,0.128404522
X331.263_3.1,0.56551298
X830.569_3.79,0.892153622
X613.16_0.32,0.56551298
X676.418_3.012,1
X975.639_2.948,0.396831039
X429.221_2.564,0.56551298
X840.537_3.295,0.56551298
X627.734_2.411,1
X764.523_3.86,0.866831735
X542.799_2.245,0.738273199
X660.346_2.421,0.56551298
X566.345_3.09,0.56551298
X343.227_3.095,0.276938046
X431.237_2.665,1
X570.284_3.142,0.128404522
X359.222_2.756,0.56551298
X268.105_0.418,0.531227615
X317.247_3.189,0.473095324
X997.624_2.921,0.56551298
X319.19_2.756,0.396831039
X500.24_2.698,0.56551298
X301.114_0.419,0.56551298
X347.258_3.128,0.575833623
X353.191_2.187,0.025644313
X302.143_2.431,0.838864779
X301.216_2.905,0.478478578
X488.516_2.327,0.276938046
X618.341_2.632,0.075188975
X632.321_2.569,0.846599242
X166.042_2.26,0.56551298
X163.031_2.26,0.56551298
X672.94_2.228,0.197324981
X375.217_2.781,0.885950969
X325.216_2.824,0.634368639
X542.323_2.885,0.738273199
X566.325_2.709,0.071703062
X389.196_2.612,1
X323.172_2.309,0.56551298
X447.232_2.538,0.56551298
X484.246_2.696,0.56551298
X308.091_0.335,0.531227615
X706.428_2.946,0.197324981
X333.243_3.067,0.043438848
X103.055_0.39,0.56551298
X142.949_0.309,0.995097368
X112.087_3.698,0.842972831
X884.528_3.162,0.56551298
X448.211_2.372,0.531227615
X747.719_2.337,0.396831039
X806.555_3.31,1
X366.132_2.184,0.56551298
X682.393_2.927,0.531227615
X307.084_0.436,0.56551298
X502.224_2.413,0.531227615
X151.098_3.764,0.773330004
X694.428_3.078,0.773330004
X165.055_0.374,0.829523167
X180.033_0.392,0.816051868
X166.123_2.519,0.56551298
X392.978_0.309,0.531227615
X508.34_3.061,0.56551298
X685.393_3.003,0.56551298
X641.367_3.064,0.396831039
X451.315_2.964,0.56551298
X211.079_2.765,1
X205.098_0.721,0.531227615
X377.233_2.823,0.686897326
X337.237_2.86,0.56551298
X122.082_0.379,0.531227615
X810.601_5.6,0.531227615
X652.382_2.997,0.56551298
X300.199_2.264,0.56551298
X108.069_4.64,0.773330004
X944.55_3.076,0.139330674
X214.217_3,0.56551298
X373.274_2.701,0.396831039
X496.274_2.538,0.56551298
X355.263_2.704,0.56551298
X822.212_2.529,1
X500.305_2.764,0.56551298
X307.227_3.143,0.56551298
X526.315_5.76,0.56551298
X288.253_2.791,0.56551298
X594.311_2.18,0.56551298
X391.246_2.932,1
X305.248_3.146,0.738273199
X349.237_2.852,0.56551298
X329.248_3.098,0.773330004
X407.206_2.542,0.892153622
X578.317_2.257,0.56551298
X249.046_0.304,0.962629845
X634.86_2.297,0.56551298
X692.412_2.962,0.216378859
X401.269_2.92,0.56551298
X259.154_2.53,0.56551298
X210.044_0.365,0.16525539
X301.017_0.32,0.738273199
X302.208_2.286,0.56551298
X752.391_2.819,0.56551298
X677.099_2.36,0.396831039
X621.32_2.18,0.276938046
X638.366_3.044,0.531227615
X550.791_2.41,0.56551298
X576.329_2.791,0.531227615
X912.558_3.285,0.56551298
X600.33_2.804,0.56551298
X376.319_3.262,0.803431297
X621.303_3.147,0.531227615
X370.983_0.307,0.56551298
X542.289_2.643,0.276938046
X784.584_3.275,1
X688.454_3.212,0.738273199
X285.083_0.446,0.001561584
X806.571_4.266,1
X784.585_5.595,0.571478882
X128.018_0.344,0.136106537
X806.571_4.175,0.577843781
X858.584_3.415,1
X293.192_2.164,0.56551298
X293.211_2.694,1
X876.524_3.133,0.531227615
X291.232_3.049,1
X349.201_2.643,1
X373.202_2.667,0.864465532
X584.474_3.242,0.56551298
X365.196_2.648,0.531227615
X574.313_2.635,0.990025691
X421.222_2.666,0.531227615
X135.079_4.526,0.752300772
X423.237_2.603,0.56551298
X365.196_2.646,0.56551298
X389.196_2.613,0.276938046
X381.227_2.697,0.56551298
X357.206_2.627,0.396831039
X330.264_2.816,0.56551298
X524.278_2.733,1
X768.553_4.271,1
X393.225_2.522,0.56551298
X850.595_3.759,0.531227615
X768.553_4.333,0.56551298
X240.079_0.303,0.94339877
X788.616_4.205,0.56551298
X792.554_4.226,0.738273199
X189.124_0.309,1
X161.092_0.387,0.972339534
X140.082_3.551,0.879776699
X389.191_2.451,1
X621.571_2.18,0.531227615
X828.258_2.181,0.531227615
X518.323_2.92,0.425600239
X828.091_2.18,0.531227615
X516.3_2.57,0.531227615
X254.095_2.211,0.56551298
X258.207_2.775,0.56551298
X668.378_2.923,0.197324981
X878.547_3.26,0.56551298
X516.299_2.609,0.531227615
X341.211_2.838,0.97650554
X498.289_2.708,0.276938046
X1075.695_2.976,0.452049806
X249.149_2.74,1
X602.346_2.704,0.452049806
X249.149_2.802,1
X630.306_2.441,0.892934851
X516.299_2.762,0.56551298
X528.367_2.865,0.56551298
X347.172_2.535,0.396831039
X498.289_2.618,0.56551298
X362.29_2.707,0.738273199
X406.164_2.363,0.396831039
X323.222_2.853,0.56551298
X461.215_2.518,0.407280354
X357.206_2.75,0.56551298
X351.217_2.656,1
X604.255_2.414,1
X265.144_2.511,0.892153622
X341.211_2.75,0.197324981
X365.232_2.881,0.56551298
X729.42_3.043,0.716331883
X405.191_2.536,0.197324981
X361.237_2.785,0.773330004
X513.269_2.294,0.56551298
X550.314_2.664,0.531227615
X650.403_3.014,0.531227615
X404.301_2.779,0.573364298
